entity_id,n_value,m_precision_qubits,hardware_profile,qdk_epsilon,scenario_id,output_contract,apples_to_apples_level,base_hhl_runtime_seconds,hhl_repetitions,adjusted_hhl_seconds,readout_note,classical_benchmark_id,classical_algorithm_family,classical_solver,classical_target_kappa,classical_achieved_kappa,classical_tolerance,classical_median_seconds,classical_median_relative_residual,classical_median_iterations,ratio_adjusted_hhl_over_classical,comparison_status
hhl_s2_fixed_m,20,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.1882935,20,3.76587,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,22204.422654535407,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.1882935,20,3.76587,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,3277.804849429226,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.1882935,200000,37658.7,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,200525554.92604038,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.1882935,200000,37658.7,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,44107168.133337185,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.1882935,200000,37658.7,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,222044226.54535407,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.1882935,200000,37658.7,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,32778048.49429226,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.8919555,1,0.8919555,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,4749.496706121928,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.8919555,1,0.8919555,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,1044.6890414686336,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.8919555,1,0.8919555,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,5259.171694996762,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.8919555,1,0.8919555,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,776.3560779780157,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.8919555,10000,8919.555,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,47494967.061219275,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.8919555,10000,8919.555,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,10446890.414686337,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.8919555,10000,8919.555,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,52591716.94996762,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.8919555,10000,8919.555,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,7763560.779780158,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.8919555,20,17.83911,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,94989.93412243856,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.8919555,20,17.83911,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,20893.780829372678,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.8919555,20,17.83911,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,105183.43389993525,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.8919555,20,17.83911,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,15527.121559560315,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.8919555,200000,178391.1,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,949899341.2243856,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.8919555,200000,178391.1,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,208937808.29372674,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.8919555,200000,178391.1,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,1051834338.9993525,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,6,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.8919555,200000,178391.1,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,155271215.59560314,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.9087135,1,3.9087135,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,20813.170492725603,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.9087135,1,3.9087135,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,4578.0200466172455,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.9087135,1,3.9087135,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,23046.660290846045,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,3.9087135,1,3.9087135,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,3402.1355132624026,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.9087135,10000,39087.135,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,208131704.92725605,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.9087135,10000,39087.135,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,45780200.46617246,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.9087135,10000,39087.135,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,230466602.90846044,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,3.9087135,10000,39087.135,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,34021355.13262402,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.9087135,20,78.17427,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,416263.4098545121,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.9087135,20,78.17427,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,91560.40093234491,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.9087135,20,78.17427,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,460933.20581692085,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,3.9087135,20,78.17427,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,68042.71026524805,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.9087135,200000,781742.7000000001,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n20_k100,dense_direct,scipy.linalg.solve_assume_pos,100,99.99999999999999,0.0001,0.00018780000391416252,1.3720599011668234e-15,,4162634098.5451207,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.9087135,200000,781742.7000000001,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n20_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,99.99999999999999,0.0001,0.0008537999965483323,2.0691753698318214e-15,20.0,915604009.3234491,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.9087135,200000,781742.7000000001,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n20_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,178.06427461085983,0.0001,0.00016959999629762024,2.3972347012356682e-15,,4609332058.169209,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,20,8,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,3.9087135,200000,781742.7000000001,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n20_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,178.06427461085983,0.0001,0.0011489000025903806,1.5782132456760722e-15,20.0,680427102.6524806,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.47057550000000004,1,0.47057550000000004,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,1374.7458303653777,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.47057550000000004,1,0.47057550000000004,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,456.2935153456963,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.47057550000000004,1,0.47057550000000004,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,2431.9146826702313,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,0.47057550000000004,1,0.47057550000000004,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,228.4790740673521,not_apples_to_apples_against_full_vector_classical_output
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.47057550000000004,10000,4705.755,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,13747458.303653777,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.47057550000000004,10000,4705.755,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,4562935.153456963,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.47057550000000004,10000,4705.755,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,24319146.82670231,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,single_scalar_observable_sampling,one bounded scalar observable to additive error about 0.01,conditionally_comparable_only_if_classical_task_is_same_scalar_observable,0.47057550000000004,10000,4705.755,Uses plain 1/error^2 measurement sampling for a bounded observable; amplitude-estimation variants are not modeled.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,2284790.740673521,apples_to_apples_only_for_same_scalar_observable_task
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.47057550000000004,50,23.528775000000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,68737.29151826889,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.47057550000000004,50,23.528775000000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,22814.675767284814,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.47057550000000004,50,23.528775000000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,121595.73413351158,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_readout_lower_bound,full classical solution vector lower-bound readout,lower_bound_not_sufficient_for_vector_accuracy,0.47057550000000004,50,23.528775000000003,At least O(N) state preparations are needed to emit N classical coordinates; signs/amplitudes require more.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,11423.953703367606,minimum_readout_charge_added_but_still_not_full_accuracy_tomography
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.47057550000000004,500000,235287.75000000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,687372915.1826888,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.47057550000000004,500000,235287.75000000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n50_k100_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,100,100.0,0.0001,0.0010312999947927892,9.88100874430543e-05,40.0,228146757.67284814,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.47057550000000004,500000,235287.75000000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,dense_cholesky_n50_k1000,dense_direct,scipy.linalg.solve_assume_pos,1000,1000.0,0.0001,0.00019350000366102904,5.012785907832881e-15,,1215957341.3351157,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,50,4,maj_e6_floquet,0.0001,full_vector_tomography_proxy,full classical solution vector tomography-style proxy at amplitude error about 0.01,rough_proxy_for_full_vector_output,0.47057550000000004,500000,235287.75000000003,Uses N/error^2 repetitions as a simple tomography-scale proxy; constants and algorithmic improvements are not modeled.,sparse_cg_n50_k1000_tol1e-04,sparse_iterative,scipy.sparse.linalg.cg,1000,1000.0,0.0001,0.002059599995845929,8.720493694851314e-15,50.0,114239537.03367606,rough_full_vector_output_proxy_not_a_theorem
hhl_s2_fixed_m,50,6,maj_e6_floquet,0.0001,state_preparation_only,quantum_state_proportional_to_solution,not_comparable_to_classical_full_vector,2.2225785,1,2.2225785,Raw QDK estimate prepares a quantum state; it does not emit x as classical data.,dense_cholesky_n50_k100,dense_direct,scipy.linalg.solve_assume_pos,100,100.0,0.0001,0.0003423000016482547,1.2739743135141674e-15,,6493.0718355178615,not_apples_to_apples_against_full_vector_classical_output
